District_Name,Crop_Year,Season,Crop,Area,Production,pH_min,pH_max,pH_Req,pH_min_Range,pH_max_Range,min_temp,max_temp,min_rainfall,max_rainfall
19,2014,2,8,118600,101200,7.5,8.3,6,5.8,8,20,28,55,120
19,2014,2,9,2000,1300,7.5,8.3,6.4,5.5,7,21,30,40,125
19,2014,2,3,31400,33500,7.5,8.3,6.4,6,7.5,24,32,37,90
19,2014,2,1,28900,45300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
19,2014,2,4,4900,2100,7.5,8.3,6.6,6.2,7.2,25,25,78,100
19,2014,2,5,18200,9000,7.5,8.3,6.2,5.5,7,16,27,100,200
19,2014,3,3,14300,18000,7.5,8.3,6.4,6,7.5,24,32,37,90
19,2014,3,1,2500,9400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
19,2014,3,7,21900,39100,7.5,8.3,5.8,5.5,6.5,14,25,47,103
19,2014,4,9,2400,2700,7.5,8.3,6.4,5.5,7,21,30,40,125
19,2014,4,1,2400,3200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
19,2014,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
19,2014,5,6,8000,633800,7.5,8.3,6.5,5,8.5,25,35,100,170
20,1997,1,1,1,1494,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1997,2,2,363100,227800,6.5,7,6.3,6,7,20,28,40,75
20,1997,2,3,14900,18300,6.5,7,6.4,6,7.5,24,32,37,90
20,1997,2,1,15700,27500,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1997,2,4,8500,5700,6.5,7,6.6,6.2,7.2,25,25,78,100
20,1997,2,5,44600,59600,6.5,7,6.2,5.5,7,16,27,100,200
20,1997,2,6,21900,20685,6.5,7,6.5,5,8.5,25,35,100,170
20,1997,3,3,35300,22600,6.5,7,6.4,6,7.5,24,32,37,90
20,1997,3,1,1300,2000,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1997,3,7,73600,95100,6.5,7,5.8,5.5,6.5,14,25,47,103
20,1997,4,1,100,100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1997,5,8,31,2800,6.5,7,6,5.8,8,20,28,55,120
20,1998,2,2,387500,403300,6.5,7,6.3,6,7,20,28,40,75
20,1998,2,8,4200,4400,6.5,7,6,5.8,8,20,28,55,120
20,1998,2,9,42100,42100,6.5,7,6.4,5.5,7,21,30,40,125
20,1998,2,3,15500,23100,6.5,7,6.4,6,7.5,24,32,37,90
20,1998,2,1,15700,32300,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1998,2,4,7900,5300,6.5,7,6.6,6.2,7.2,25,25,78,100
20,1998,2,5,45600,57200,6.5,7,6.2,5.5,7,16,27,100,200
20,1998,2,6,23700,2138300,6.5,7,6.5,5,8.5,25,35,100,170
20,1998,2,10,1400,400,6.5,7,6.8,6,7.5,20,35,40,70
20,1998,3,3,33000,29100,6.5,7,6.4,6,7.5,24,32,37,90
20,1998,3,1,1700,2500,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1998,3,10,500,300,6.5,7,6.8,6,7.5,20,35,40,70
20,1998,3,7,83900,112200,6.5,7,5.8,5.5,6.5,14,25,47,103
20,1998,4,9,3600,4400,6.5,7,6.4,5.5,7,21,30,40,125
20,1998,4,1,200,200,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1998,4,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,1999,2,2,360500,211900,6.5,7,6.3,6,7,20,28,40,75
20,1999,2,8,5600,9300,6.5,7,6,5.8,8,20,28,55,120
20,1999,2,9,39000,29100,6.5,7,6.4,5.5,7,21,30,40,125
20,1999,2,3,14200,15100,6.5,7,6.4,6,7.5,24,32,37,90
20,1999,2,1,18100,25900,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1999,2,4,7900,6500,6.5,7,6.6,6.2,7.2,25,25,78,100
20,1999,2,5,47800,57200,6.5,7,6.2,5.5,7,16,27,100,200
20,1999,2,10,1100,400,6.5,7,6.8,6,7.5,20,35,40,70
20,1999,3,3,33000,23200,6.5,7,6.4,6,7.5,24,32,37,90
20,1999,3,1,2200,3300,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1999,3,10,400,200,6.5,7,6.8,6,7.5,20,35,40,70
20,1999,3,7,85700,122600,6.5,7,5.8,5.5,6.5,14,25,47,103
20,1999,4,9,3600,5100,6.5,7,6.4,5.5,7,21,30,40,125
20,1999,4,1,200,200,6.5,7,6.4,5.8,6.8,18,27,45,100
20,1999,4,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,1999,5,6,23400,1963800,6.5,7,6.5,5,8.5,25,35,100,170
20,2000,2,2,346500,186900,6.5,7,6.3,6,7,20,28,40,75
20,2000,2,8,5700,5700,6.5,7,6,5.8,8,20,28,55,120
20,2000,2,9,37300,21800,6.5,7,6.4,5.5,7,21,30,40,125
20,2000,2,3,12500,10400,6.5,7,6.4,6,7.5,24,32,37,90
20,2000,2,1,20900,13000,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2000,2,4,8500,4000,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2000,2,5,45600,39800,6.5,7,6.2,5.5,7,16,27,100,200
20,2000,2,10,1200,600,6.5,7,6.8,6,7.5,20,35,40,70
20,2000,3,3,15200,8000,6.5,7,6.4,6,7.5,24,32,37,90
20,2000,3,1,1700,1800,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2000,3,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2000,3,7,39400,44500,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2000,4,9,400,500,6.5,7,6.4,5.5,7,21,30,40,125
20,2000,4,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2000,5,6,25100,2284500,6.5,7,6.5,5,8.5,25,35,100,170
20,2001,2,2,324200,179900,6.5,7,6.3,6,7,20,28,40,75
20,2001,2,8,6200,3900,6.5,7,6,5.8,8,20,28,55,120
20,2001,2,9,35300,23300,6.5,7,6.4,5.5,7,21,30,40,125
20,2001,2,3,12000,10700,6.5,7,6.4,6,7.5,24,32,37,90
20,2001,2,1,27500,62300,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2001,2,4,8900,5900,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2001,2,5,46600,56300,6.5,7,6.2,5.5,7,16,27,100,200
20,2001,2,10,1200,400,6.5,7,6.8,6,7.5,20,35,40,70
20,2001,3,3,19100,10300,6.5,7,6.4,6,7.5,24,32,37,90
20,2001,3,1,1400,2600,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2001,3,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2001,3,7,36800,48900,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2001,4,9,800,800,6.5,7,6.4,5.5,7,21,30,40,125
20,2001,5,6,23600,1846900,6.5,7,6.5,5,8.5,25,35,100,170
20,2002,2,2,320300,258500,6.5,7,6.3,6,7,20,28,40,75
20,2002,2,8,5400,6700,6.5,7,6,5.8,8,20,28,55,120
20,2002,2,9,35400,33200,6.5,7,6.4,5.5,7,21,30,40,125
20,2002,2,3,9200,11200,6.5,7,6.4,6,7.5,24,32,37,90
20,2002,2,1,32500,85900,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2002,2,4,10400,13200,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2002,2,5,49100,43900,6.5,7,6.2,5.5,7,16,27,100,200
20,2002,2,10,900,300,6.5,7,6.8,6,7.5,20,35,40,70
20,2002,3,3,10100,5300,6.5,7,6.4,6,7.5,24,32,37,90
20,2002,3,1,900,1500,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2002,3,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2002,3,7,35000,49500,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2002,4,9,1000,1600,6.5,7,6.4,5.5,7,21,30,40,125
20,2002,4,1,100,100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2002,5,6,23300,1653000,6.5,7,6.5,5,8.5,25,35,100,170
20,2003,2,2,316800,196700,6.5,7,6.3,6,7,20,28,40,75
20,2003,2,8,7200,4700,6.5,7,6,5.8,8,20,28,55,120
20,2003,2,9,36100,25900,6.5,7,6.4,5.5,7,21,30,40,125
20,2003,2,3,6900,4600,6.5,7,6.4,6,7.5,24,32,37,90
20,2003,2,1,36300,88500,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2003,2,4,9000,6500,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2003,2,5,50600,66300,6.5,7,6.2,5.5,7,16,27,100,200
20,2003,2,10,800,200,6.5,7,6.8,6,7.5,20,35,40,70
20,2003,3,3,9600,4400,6.5,7,6.4,6,7.5,24,32,37,90
20,2003,3,1,1100,2100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2003,3,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2003,3,7,35500,41300,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2003,4,9,1400,2400,6.5,7,6.4,5.5,7,21,30,40,125
20,2003,5,6,20400,1159400,6.5,7,6.5,5,8.5,25,35,100,170
20,2004,2,2,315200,244500,6.5,7,6.3,6,7,20,28,40,75
20,2004,2,9,35800,30500,6.5,7,6.4,5.5,7,21,30,40,125
20,2004,2,3,6500,8000,6.5,7,6.4,6,7.5,24,32,37,90
20,2004,2,1,39200,85700,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2004,2,4,9700,10000,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2004,2,5,50800,70200,6.5,7,6.2,5.5,7,16,27,100,200
20,2004,2,10,600,300,6.5,7,6.8,6,7.5,20,35,40,70
20,2004,3,3,10500,5500,6.5,7,6.4,6,7.5,24,32,37,90
20,2004,3,1,900,1400,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2004,3,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2004,3,7,55600,81300,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2004,4,9,1600,1600,6.5,7,6.4,5.5,7,21,30,40,125
20,2004,4,1,200,400,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2004,5,8,14100,20000,6.5,7,6,5.8,8,20,28,55,120
20,2004,5,6,12100,672900,6.5,7,6.5,5,8.5,25,35,100,170
20,2005,2,2,282900,215900,6.5,7,6.3,6,7,20,28,40,75
20,2005,2,8,17400,34600,6.5,7,6,5.8,8,20,28,55,120
20,2005,2,9,32300,27900,6.5,7,6.4,5.5,7,21,30,40,125
20,2005,2,4,8500,5800,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2005,2,5,50300,58700,6.5,7,6.2,5.5,7,16,27,100,200
20,2005,2,6,14300,729500,6.5,7,6.5,5,8.5,25,35,100,170
20,2005,2,10,300,200,6.5,7,6.8,6,7.5,20,35,40,70
20,2005,3,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2005,3,7,70600,116600,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2005,4,9,1900,2100,6.5,7,6.4,5.5,7,21,30,40,125
20,2006,2,2,258500,187300,6.5,7,6.3,6,7,20,28,40,75
20,2006,2,8,34300,49000,6.5,7,6,5.8,8,20,28,55,120
20,2006,2,9,35200,24600,6.5,7,6.4,5.5,7,21,30,40,125
20,2006,2,3,2500,2000,6.5,7,6.4,6,7.5,24,32,37,90
20,2006,2,1,88300,141900,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2006,2,4,9400,6700,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2006,2,5,49000,49600,6.5,7,6.2,5.5,7,16,27,100,200
20,2006,2,10,300,200,6.5,7,6.8,6,7.5,20,35,40,70
20,2006,3,3,12000,8400,6.5,7,6.4,6,7.5,24,32,37,90
20,2006,3,1,2200,3900,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2006,3,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2006,3,7,84100,137700,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2006,4,9,2600,3000,6.5,7,6.4,5.5,7,21,30,40,125
20,2006,4,1,800,1100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2007,2,2,2158,2395,6.5,7,6.3,6,7,20,28,40,75
20,2007,2,8,393,761,6.5,7,6,5.8,8,20,28,55,120
20,2007,2,9,352,325,6.5,7,6.4,5.5,7,21,30,40,125
20,2007,2,3,18,14,6.5,7,6.4,6,7.5,24,32,37,90
20,2007,2,1,997,2891,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2007,2,4,112,83,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2007,2,5,506,684,6.5,7,6.2,5.5,7,16,27,100,200
20,2007,2,10,4,3,6.5,7,6.8,6,7.5,20,35,40,70
20,2007,3,3,85,50,6.5,7,6.4,6,7.5,24,32,37,90
20,2007,3,1,16,37,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2007,3,10,2,1,6.5,7,6.8,6,7.5,20,35,40,70
20,2007,3,7,790,1490,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2007,4,9,22,29,6.5,7,6.4,5.5,7,21,30,40,125
20,2007,4,1,4,5,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2007,5,6,502,43063,6.5,7,6.5,5,8.5,25,35,100,170
20,2008,2,2,197900,191000,6.5,7,6.3,6,7,20,28,40,75
20,2008,2,8,28000,36300,6.5,7,6,5.8,8,20,28,55,120
20,2008,2,9,28800,26300,6.5,7,6.4,5.5,7,21,30,40,125
20,2008,2,3,1100,1400,6.5,7,6.4,6,7.5,24,32,37,90
20,2008,2,1,101600,293200,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2008,2,4,7900,6000,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2008,2,5,51200,65800,6.5,7,6.2,5.5,7,16,27,100,200
20,2008,2,6,38300,2674400,6.5,7,6.5,5,8.5,25,35,100,170
20,2008,2,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2008,3,3,8900,5200,6.5,7,6.4,6,7.5,24,32,37,90
20,2008,3,1,23,65,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2008,3,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2008,3,7,71900,115900,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2008,5,6,38300,2674400,6.5,7,6.5,5,8.5,25,35,100,170
20,2009,2,2,171900,129500,6.5,7,6.3,6,7,20,28,40,75
20,2009,2,8,46400,69200,6.5,7,6,5.8,8,20,28,55,120
20,2009,2,9,23400,16700,6.5,7,6.4,5.5,7,21,30,40,125
20,2009,2,3,600,400,6.5,7,6.4,6,7.5,24,32,37,90
20,2009,2,1,140900,318400,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2009,2,4,8000,4300,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2009,2,5,48100,18800,6.5,7,6.2,5.5,7,16,27,100,200
20,2009,2,6,31100,2268100,6.5,7,6.5,5,8.5,25,35,100,170
20,2009,2,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2009,3,3,9500,7100,6.5,7,6.4,6,7.5,24,32,37,90
20,2009,3,1,2700,7700,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2009,3,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2009,3,7,73000,117900,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2010,2,2,171200,216300,6.5,7,6.3,6,7,20,28,40,75
20,2010,2,8,50500,100600,6.5,7,6,5.8,8,20,28,55,120
20,2010,2,9,32400,27500,6.5,7,6.4,5.5,7,21,30,40,125
20,2010,2,3,1800,2100,6.5,7,6.4,6,7.5,24,32,37,90
20,2010,2,1,164100,535600,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2010,2,4,8600,7900,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2010,2,5,59100,24000,6.5,7,6.2,5.5,7,16,27,100,200
20,2010,2,6,25700,1989200,6.5,7,6.5,5,8.5,25,35,100,170
20,2010,2,10,200,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2010,3,3,13500,9500,6.5,7,6.4,6,7.5,24,32,37,90
20,2010,3,1,3900,10500,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2010,3,7,75300,143700,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2011,2,2,165900,170100,6.5,7,6.3,6,7,20,28,40,75
20,2011,2,8,47000,96500,6.5,7,6,5.8,8,20,28,55,120
20,2011,2,9,27400,28100,6.5,7,6.4,5.5,7,21,30,40,125
20,2011,2,3,5900,7900,6.5,7,6.4,6,7.5,24,32,37,90
20,2011,2,1,173800,554000,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2011,2,4,8800,7000,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2011,2,5,62900,77800,6.5,7,6.2,5.5,7,16,27,100,200
20,2011,2,10,100,50,6.5,7,6.8,6,7.5,20,35,40,70
20,2011,3,3,7000,5000,6.5,7,6.4,6,7.5,24,32,37,90
20,2011,3,1,1500,3100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2011,3,7,52400,102600,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2011,4,9,1400,1500,6.5,7,6.4,5.5,7,21,30,40,125
20,2011,4,1,700,900,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2011,5,6,24600,1861200,6.5,7,6.5,5,8.5,25,35,100,170
20,2012,2,2,154800,124800,6.5,7,6.3,6,7,20,28,40,75
20,2012,2,8,45700,76700,6.5,7,6,5.8,8,20,28,55,120
20,2012,2,9,30100,26200,6.5,7,6.4,5.5,7,21,30,40,125
20,2012,2,3,6800,12800,6.5,7,6.4,6,7.5,24,32,37,90
20,2012,2,1,168100,496100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2012,2,4,11500,9400,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2012,2,5,67900,80800,6.5,7,6.2,5.5,7,16,27,100,200
20,2012,2,10,100,40,6.5,7,6.8,6,7.5,20,35,40,70
20,2012,3,3,3000,2400,6.5,7,6.4,6,7.5,24,32,37,90
20,2012,3,1,900,1700,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2012,3,7,32400,53200,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2012,4,9,100,200,6.5,7,6.4,5.5,7,21,30,40,125
20,2012,4,1,100,100,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2012,5,6,24600,1863900,6.5,7,6.5,5,8.5,25,35,100,170
20,2013,2,2,149600,167500,6.5,7,6.3,6,7,20,28,40,75
20,2013,2,8,46000,100800,6.5,7,6,5.8,8,20,28,55,120
20,2013,2,9,33400,34600,6.5,7,6.4,5.5,7,21,30,40,125
20,2013,2,3,6700,13300,6.5,7,6.4,6,7.5,24,32,37,90
20,2013,2,1,144200,556700,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2013,2,4,11500,11600,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2013,2,5,72600,93300,6.5,7,6.2,5.5,7,16,27,100,200
20,2013,2,10,100,100,6.5,7,6.8,6,7.5,20,35,40,70
20,2013,3,3,8400,5500,6.5,7,6.4,6,7.5,24,32,37,90
20,2013,3,1,1700,5800,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2013,3,7,65900,111900,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2013,4,9,100,140,6.5,7,6.4,5.5,7,21,30,40,125
20,2013,4,1,300,400,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2013,5,6,21000,1786500,6.5,7,6.5,5,8.5,25,35,100,170
20,2014,2,2,152700,108900,6.5,7,6.3,6,7,20,28,40,75
20,2014,2,8,46000,44700,6.5,7,6,5.8,8,20,28,55,120
20,2014,2,9,19900,20100,6.5,7,6.4,5.5,7,21,30,40,125
20,2014,2,1,116900,309000,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2014,2,4,6500,4500,6.5,7,6.6,6.2,7.2,25,25,78,100
20,2014,2,5,71200,86700,6.5,7,6.2,5.5,7,16,27,100,200
20,2014,3,3,5100,3700,6.5,7,6.4,6,7.5,24,32,37,90
20,2014,3,1,2900,13700,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2014,3,7,72400,111200,6.5,7,5.8,5.5,6.5,14,25,47,103
20,2014,4,9,100,200,6.5,7,6.4,5.5,7,21,30,40,125
20,2014,4,1,200,200,6.5,7,6.4,5.8,6.8,18,27,45,100
20,2014,5,6,16800,1384200,6.5,7,6.5,5,8.5,25,35,100,170
21,1997,1,1,5,5635,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1997,2,2,16800,5200,7.5,8.3,6.3,6,7,20,28,40,75
21,1997,2,3,91800,57500,7.5,8.3,6.4,6,7.5,24,32,37,90
21,1997,2,1,8300,5200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1997,2,4,10300,1000,7.5,8.3,6.6,6.2,7.2,25,25,78,100
21,1997,2,5,13900,3900,7.5,8.3,6.2,5.5,7,16,27,100,200
21,1997,3,3,210300,33700,7.5,8.3,6.4,6,7.5,24,32,37,90
21,1997,3,7,25400,9100,7.5,8.3,5.8,5.5,6.5,14,25,47,103
21,1997,4,1,100,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1997,5,8,15,700,7.5,8.3,6,5.8,8,20,28,55,120
21,1998,2,2,17600,8600,7.5,8.3,6.3,6,7,20,28,40,75
21,1998,2,8,4000,3200,7.5,8.3,6,5.8,8,20,28,55,120
21,1998,2,9,10900,4200,7.5,8.3,6.4,5.5,7,21,30,40,125
21,1998,2,3,98500,94300,7.5,8.3,6.4,6,7.5,24,32,37,90
21,1998,2,1,9100,3700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1998,2,4,12600,4400,7.5,8.3,6.6,6.2,7.2,25,25,78,100
21,1998,2,5,14800,3600,7.5,8.3,6.2,5.5,7,16,27,100,200
21,1998,2,6,16700,1344300,7.5,8.3,6.5,5,8.5,25,35,100,170
21,1998,2,10,39400,8300,7.5,8.3,6.8,6,7.5,20,35,40,70
21,1998,3,3,186700,147900,7.5,8.3,6.4,6,7.5,24,32,37,90
21,1998,3,10,40200,9600,7.5,8.3,6.8,6,7.5,20,35,40,70
21,1998,3,7,42200,45100,7.5,8.3,5.8,5.5,6.5,14,25,47,103
21,1998,4,9,3600,4800,7.5,8.3,6.4,5.5,7,21,30,40,125
21,1998,4,1,100,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1998,4,10,1000,600,7.5,8.3,6.8,6,7.5,20,35,40,70
21,1999,2,2,19100,8000,7.5,8.3,6.3,6,7,20,28,40,75
21,1999,2,8,3000,2000,7.5,8.3,6,5.8,8,20,28,55,120
21,1999,2,9,11500,5700,7.5,8.3,6.4,5.5,7,21,30,40,125
21,1999,2,3,87600,81800,7.5,8.3,6.4,6,7.5,24,32,37,90
21,1999,2,1,10700,13000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1999,2,4,17900,2400,7.5,8.3,6.6,6.2,7.2,25,25,78,100
21,1999,2,5,15200,8500,7.5,8.3,6.2,5.5,7,16,27,100,200
21,1999,2,10,34400,12000,7.5,8.3,6.8,6,7.5,20,35,40,70
21,1999,3,3,213500,181600,7.5,8.3,6.4,6,7.5,24,32,37,90
21,1999,3,10,37500,19900,7.5,8.3,6.8,6,7.5,20,35,40,70
21,1999,3,7,36200,28700,7.5,8.3,5.8,5.5,6.5,14,25,47,103
21,1999,4,9,4000,4100,7.5,8.3,6.4,5.5,7,21,30,40,125
21,1999,4,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,1999,4,10,1000,600,7.5,8.3,6.8,6,7.5,20,35,40,70
21,1999,5,6,26600,1859500,7.5,8.3,6.5,5,8.5,25,35,100,170
21,2000,2,2,19700,10600,7.5,8.3,6.3,6,7,20,28,40,75
21,2000,2,8,2600,1100,7.5,8.3,6,5.8,8,20,28,55,120
21,2000,2,9,10700,4900,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2000,2,3,89600,113400,7.5,8.3,6.4,6,7.5,24,32,37,90
21,2000,2,1,12000,11400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,2000,2,4,17900,5000,7.5,8.3,6.6,6.2,7.2,25,25,78,100
21,2000,2,5,17200,8400,7.5,8.3,6.2,5.5,7,16,27,100,200
21,2000,2,10,33800,15900,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2000,3,3,226600,179400,7.5,8.3,6.4,6,7.5,24,32,37,90
21,2000,3,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,2000,3,10,34000,18000,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2000,3,7,34500,34200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
21,2000,4,9,4000,4400,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2000,4,10,600,300,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2000,5,6,25700,1853300,7.5,8.3,6.5,5,8.5,25,35,100,170
21,2001,2,2,18500,5500,7.5,8.3,6.3,6,7,20,28,40,75
21,2001,2,8,2500,900,7.5,8.3,6,5.8,8,20,28,55,120
21,2001,2,9,8600,2900,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2001,2,3,82400,51300,7.5,8.3,6.4,6,7.5,24,32,37,90
21,2001,2,1,9000,5200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,2001,2,4,18900,1500,7.5,8.3,6.6,6.2,7.2,25,25,78,100
21,2001,2,5,15800,2400,7.5,8.3,6.2,5.5,7,16,27,100,200
21,2001,2,10,20300,5000,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2001,3,3,253600,171300,7.5,8.3,6.4,6,7.5,24,32,37,90
21,2001,3,10,38100,17100,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2001,3,7,27000,25300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
21,2001,4,9,700,700,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2001,4,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,2001,4,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2001,5,6,27100,1662800,7.5,8.3,6.5,5,8.5,25,35,100,170
21,2002,2,2,20500,8300,7.5,8.3,6.3,6,7,20,28,40,75
21,2002,2,8,1900,1200,7.5,8.3,6,5.8,8,20,28,55,120
21,2002,2,9,7900,3700,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2002,2,3,85900,76100,7.5,8.3,6.4,6,7.5,24,32,37,90
21,2002,2,1,10900,7100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,2002,2,4,21300,6400,7.5,8.3,6.6,6.2,7.2,25,25,78,100
21,2002,2,5,16700,5200,7.5,8.3,6.2,5.5,7,16,27,100,200
21,2002,2,10,20500,10900,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2002,3,3,251400,146000,7.5,8.3,6.4,6,7.5,24,32,37,90
21,2002,3,10,42200,20100,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2002,3,7,25800,28600,7.5,8.3,5.8,5.5,6.5,14,25,47,103
21,2002,4,9,500,800,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2002,4,1,100,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
21,2002,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
21,2002,5,6,24600,1277000,7.5,8.3,6.5,5,8.5,25,35,100,170
21,2003,2,2,19700,5500,7.5,8.3,6.3,6,7,20,28,40,75
21,2003,2,8,1800,1100,7.5,8.3,6,5.8,8,20,28,55,120
21,2003,2,9,7800,2100,7.5,8.3,6.4,5.5,7,21,30,40,125
21,2003,2,3,77200,39100,7.5,8.3,6.4,6,7.5,24,32,37,90
